      0.0014692      0.0296482      0.1612184      0.3571663      0.6015289      0.8682255      1.0653471      1.3236464      1.6347592      1.6531155      1.7902515      1.7867879      1.9556044      2.1397810      1.9930619      2.5058682      2.6908810      2.3839955      2.7161825      2.2290795      2.8453319      2.3453879      4.2421150      4.4190497      4.6648474      4.9680386      4.8723636      4.8912888      4.4150581      5.2616425      5.4390826      5.9535942      6.4519472      6.4384389      6.5945549      6.6020989      6.6007991      6.7722712      6.9980354      6.5057764      6.7850189      7.0164552      6.8215065      7.0425358      7.1386952      6.8040147      6.7953091      7.0875373      7.3490877      7.3857718      7.2909412      7.4700656      7.5197487      7.6038837      7.4795241      7.6157327      7.4634748      7.6702557      7.7214389      7.8735800      7.1039295      7.3879495      7.6687093      7.8752308      7.8092685      7.6625023      7.8491836      7.7014146      7.5855522      7.7121058      7.7626662      7.7262621      7.5519733      7.1879225      7.5478854      7.7295847      7.7098532      7.6929088      7.6561036      7.5366092      6.7760491      6.8756948      6.8502622
      0.0013197      0.0268247      0.1467136      0.3262658      0.5506608      0.7955772      0.9758437      1.2122061      1.4966396      1.5121472      1.6360097      1.6314602      1.7842747      1.9506320      1.8148509      2.2813377      2.4481814      2.1675451      2.4675272      2.0243645      2.5826020      2.1276953      3.8589306      4.0178719      4.2398667      4.5139389      4.4250808      4.4404573      4.0067291      4.7732949      4.9322491      5.3971071      5.8474536      5.8336940      5.9731669      5.9782329      5.9749393      6.1266499      6.3295689      5.8846726      6.1358032      6.3436499      6.1657290      6.3645811      6.4506183      6.1475062      6.1380768      6.4016042      6.6366849      6.6702261      6.5840559      6.7457013      6.7910371      6.8662281      6.7530112      6.8756490      6.7344708      6.9209180      6.9651003      7.1019192      6.3779516      6.6354270      6.9118690      7.0953951      7.0336957      6.8990798      7.0640063      6.9276681      6.8240476      6.9312878      6.9783750      6.9460874      6.7847681      6.4504051      6.7799110      6.9385600      6.9201617      6.9035311      6.8688359      6.7567229      6.0544934      6.1320624      6.1088867
      0.0010769      0.0221719      0.1225062      0.2741530      0.4643690      0.6717669      0.8229977      1.0213828      1.2596821      1.2700311      1.3709251      1.3643807      1.4894215      1.6249183      1.5080523      1.8941531      2.0293725      1.7939212      2.0383201      1.6706752      2.1284730      1.7513145      3.1868527      3.3144057      3.4940941      3.7160554      3.6390007      3.6482165      3.2890620      3.9147782      4.0414281      4.4184184      4.7844167      4.7694955      4.8803549      4.8809276      4.8740859      4.9918499      5.1551380      4.7920656      4.9938393      5.1598272      5.0125804      5.1720405      5.2403011      4.9924808      4.9822702      5.1943092      5.3828921      5.4095244      5.3386555      5.4687243      5.5046434      5.5644283      5.4708476      5.5688128      5.4432287      5.5943165      5.6313267      5.7419772      5.1188340      5.3278384      5.5757384      5.7253718      5.6732564      5.5614190      5.6895571      5.5760937      5.4874654      5.5702963      5.6109471      5.5819950      5.4448752      5.1674418      5.4411974      5.5666351      5.5509148      5.5361972      5.5051298      5.4095011      4.8213310      4.8675389      4.8493090
      0.0007734      0.0162349      0.0910465      0.2056211      0.3499870      0.5070903      0.6201038      0.7684006      0.9460098      0.9507381      1.0227369      1.0147924      1.1047196      1.2015439      1.1110350      1.3938339      1.4897859      1.3139060      1.4887244      1.2185707      1.5494177      1.2725096      2.3239181      2.4129238      2.5400815      2.6976092      2.6375644      2.6406493      2.3776183      2.8266327      2.9142933      3.1822062      3.4424930      3.4286361      3.5047655      3.5018528      3.4928722      3.5713246      3.6857550      3.4259214      3.5676131      3.6833804      3.5753872      3.6873794      3.7341623      3.5555661      3.5460532      3.6951742      3.8270369      3.8455207      3.7941151      3.8856461      3.9101682      3.9510503      3.8830986      3.9510186      3.8485208      3.9560599      3.9849334      4.0638843      3.5833318      3.7323718      3.9355173      4.0446281      4.0055456      3.9240444      4.0105209      3.9263577      3.8578672      3.9134862      3.9462805      3.9224932      3.8180416      3.6148767      3.8180792      3.9059279      3.8948030      3.8832996      3.8589740      3.7867424      3.3469577      3.3629613      3.3513446
      0.0004837      0.0104377      0.0597196      0.1364646      0.2337315      0.3394382      0.4143477      0.5127289      0.6301858      0.6312771      0.6766804      0.6693569      0.7266883      0.7879030      0.7255732      0.9096549      0.9700248      0.8535451      0.9641910      0.7883828      1.0005835      0.8202848      1.5029800      1.5580595      1.6378546      1.7369922      1.6958480      1.6956445      1.5248719      1.8107394      1.8645813      2.0335960      2.1981084      2.1873121      2.2337661      2.2298265      2.2214689      2.2669399      2.3384297      2.1743085      2.2627923      2.3345013      2.2645428      2.3342988      2.3627825      2.2487044      2.2412827      2.3343232      2.4161432      2.4275777      2.3946986      2.4519055      2.4668601      2.4917450      2.4478145      2.4887979      2.4112873      2.4797833      2.5011528      2.5528376      2.2139857      2.3101392      2.4654222      2.5387657      2.5130904      2.4602263      2.5117905      2.4558740      2.4073753      2.4402294      2.4660776      2.4487884      2.3757827      2.2417362      2.3807204      2.4365563      2.4304576      2.4226964      2.4057410      2.3567221      2.0558283      2.0514379      2.0459504
      0.0002631      0.0059217      0.0348728      0.0809839      0.1399015      0.2039210      0.2487076      0.3075885      0.3777253      0.3774557      0.4034106      0.3980381      0.4312792      0.4663735      0.4276823      0.5366274      0.5712578      0.5017387      0.5650653      0.4620167      0.5855754      0.4793992      0.8806226      0.9117739      0.9574744      1.0143527      0.9892184      0.9881341      0.8877922      1.0533466      1.0836604      1.1807497      1.2755686      1.2685184      1.2945323      1.2913060      1.2849970      1.3080378      1.3491311      1.2561131      1.3066640      1.3473481      1.3063304      1.3460306      1.3619156      1.2956687      1.2907740      1.3436040      1.3898052      1.3962977      1.3774787      1.4101874      1.4185733      1.4323972      1.4064015      1.4280267      1.3708607      1.4110521      1.4270554      1.4596515      1.2332252      1.2911752      1.4059969      1.4538733      1.4387106      1.4074225      1.4350868      1.4004234      1.3673900      1.3845589      1.4056792      1.3940700      1.3450543      1.2625952      1.3542168      1.3879343      1.3860486      1.3814397      1.3704135      1.3392054      1.1432420      1.1291013      1.1278034
      0.0002566      0.0120376      0.1069481      0.3033198      0.5780772      0.8883690      1.1115967      1.4114512      1.7731270      1.7987883      1.9487282      1.9488351      2.1346872      2.3366752      2.1776526      2.7374160      2.9400756      2.6051481      2.9689991      2.4362082      3.1099198      2.5635757      4.6156034      4.8073626      5.0737195      5.4027119      5.2985816      5.3179622      4.7996640      5.7187181      5.9109750      6.4691629      7.0086684      6.9925981      7.1598024      7.1668825      7.1653695      7.3507886      7.5922728      7.0547152      7.3568196      7.6060905      7.3903484      7.6242423      7.7257352      7.3610787      7.3486528      7.6589289      7.9365540      7.9702830      7.8633108      8.0513802      8.0990391      8.1847296      8.0450058      8.1843739      8.0147543      8.2326193      8.2930565      8.4584379      7.6681409      7.9698734      8.2369661      8.4654179      8.3982143      8.2454796      8.4529667      8.2990952      8.1690559      8.3209419      8.3773670      8.3360596      8.1540012      7.7721329      8.1558657      8.3638496      8.3455267      8.3299408      8.2944441      8.1733446      7.3724432      7.4967442      7.4710979
      0.0002433      0.0114435      0.1019226      0.2896033      0.5527080      0.8500832      1.0638223      1.3510582      1.6974881      1.7218075      1.8649424      1.8648267      2.0424981      2.2355127      2.0829499      2.6188200      2.8127100      2.4922991      2.8402562      2.3309059      2.9756699      2.4531281      4.4286919      4.6133757      4.8701401      5.1869364      5.0875793      5.1072903      4.6102366      5.4939981      5.6796260      6.2173305      6.7370787      6.7229352      6.8852534      6.8932366      6.8927097      7.0716548      7.3053856      6.7899756      7.0819783      7.3226519      7.1165853      7.3435202      7.4430866      7.0933094      7.0821958      7.3837657      7.6530104      7.6880898      7.5870566      7.7707453      7.8195086      7.9040494      7.7711592      7.9085546      7.7441173      7.9567246      8.0167017      8.1762781      7.3998446      7.6908484      7.9576020      8.1786690      8.1131744      7.9647870      8.1637726      8.0138388      7.8878365      8.0332441      8.0884733      8.0476055      7.8703742      7.4983702      7.8711853      8.0714540      8.0531731      8.0382261      8.0034103      7.8824615      7.1019316      7.2149773      7.1896448
      0.0002304      0.0108786      0.0972005      0.2768045      0.5290490      0.8143251      1.0191777      1.2945502      1.6266767      1.6495870      1.7861873      1.7856920      1.9554288      2.1396918      1.9929415      2.5058072      2.6908810      2.3839955      2.7161825      2.2290795      2.8453319      2.3453879      4.2421150      4.4190497      4.6648474      4.9680386      4.8723636      4.8912888      4.4150581      5.2612786      5.4387145      5.9528499      6.4508190      6.4369173      6.5922475      6.5997667      6.5984421      6.7686973      6.9924183      6.4996948      6.7788749      7.0090070      6.8114753      7.0290275      7.1246271      6.7898083      6.7792258      7.0682278      7.3260498      7.3602805      7.2638574      7.4404535      7.4880257      7.5686245      7.4416070      7.5741711      7.4205918      7.6241131      7.6758647      7.8285909      7.0639811      7.3461704      7.6215634      7.8256693      7.7623568      7.6193190      7.8077221      7.6627531      7.5497413      7.6781340      7.7321720      7.6982255      7.5275226      7.1665692      7.5269208      7.7101288      7.6924911      7.6776743      7.6430297      7.5245843      6.7668209      6.8675613      6.8426552
      0.0002060      0.0098093      0.0882378      0.2524002      0.4837523      0.7456791      0.9330981      1.1852289      1.4891365      1.5088707      1.6322297      1.6304508      1.7841284      1.9505429      1.8147305      2.2812767      2.4481814      2.1675451      2.4675272      2.0243645      2.5826020      2.1276953      3.8589306      4.0178719      4.2398667      4.5139389      4.4250808      4.4404573      4.0067291      4.7729311      4.9318810      5.3963628      5.8463249      5.8321729      5.9712443      5.9759007      5.9725819      6.1230764      6.3247542      5.8789968      6.1300688      6.3366156      6.1561160      6.3523393      6.4378285      6.1345911      6.1237326      6.3840499      6.6154194      6.6469712      6.5596805      6.7192779      6.7620726      6.8342166      6.7188392      6.8383379      6.6953998      6.8795819      6.9243746      7.0613313      6.3419490      6.5981240      6.8687358      7.0503850      6.9913735      6.8600087      7.0261726      6.8926640      6.7919235      6.9005008      6.9510903      6.9212856      6.7630339      6.4312415      6.7617049      6.9213276      6.9044795      6.8899889      6.8568993      6.7458434      6.0464187      6.1245098      6.1024499
