      0.0100670      0.0859949      0.2824229      0.4843352      0.7165486      0.9686998      1.1662757      1.4183649      1.7233486      1.7401165      1.8873563      1.8827672      2.0617507      2.2582905      2.1061971      2.6489244      2.8466084      2.5237548      2.8778355      2.3625169      3.0172594      2.4882915      4.4802217      4.6682324      4.9287462      5.2505441      5.1507416      5.1712303      4.6689873      5.5648770      5.7538629      6.2994556      6.8266859      6.8129811      6.9799738      6.9883728      6.9879608      7.1728697      7.4135194      6.8917880      7.1876082      7.4343677      7.2308421      7.4675984      7.5682697      7.2127876      7.2060409      7.5168376      7.7968116      7.8353124      7.7342949      7.9235835      7.9762764      8.0675783      7.9374609      8.0818443      7.9207234      8.1400604      8.1983995      8.3593750      7.5780883      7.8770242      8.1500645      8.3783779      8.3075724      8.1510038      8.3509769      8.1940985      8.0625477      8.2061777      8.2542753      8.2084846      8.0244637      7.6449051      8.0184069      8.2190485      8.1973171      8.1776276      8.1395426      8.0177145      7.2307067      7.3503652      7.3232918
      0.0094213      0.0806846      0.2655350      0.4559516      0.6749044      0.9123291      1.0976849      1.3342133      1.6202042      1.6347744      1.7717822      1.7663796      1.9332197      2.1163228      1.9725275      2.4803755      2.6645122      2.3615026      2.6917810      2.2094574      2.8211327      2.3261211      4.1992731      4.3750510      4.6192088      4.9203405      4.8266888      4.8459597      4.3751645      5.2146921      5.3920856      5.9033523      6.3976445      6.3851223      6.5419431      6.5500555      6.5500584      6.7231541      6.9494205      6.4611449      6.7389641      6.9703999      6.7803030      7.0031862      7.0987296      6.7665663      6.7606692      7.0535402      7.3175187      7.3557267      7.2621231      7.4420743      7.4934754      7.5802927      7.4592633      7.5973587      7.4448967      7.6528316      7.7088342      7.8595524      7.1122332      7.3929043      7.6574607      7.8717656      7.8046479      7.6566916      7.8427415      7.6941009      7.5691533      7.7034388      7.7493749      7.7044897      7.5303850      7.1705365      7.5236306      7.7106633      7.6898994      7.6711731      7.6345959      7.5166812      6.7702436      6.8763428      6.8501964
      0.0089045      0.0764843      0.2523051      0.4338467      0.6426281      0.8688677      1.0450383      1.2698767      1.5415876      1.5547036      1.6841305      1.6782488      1.8360922      2.0091426      1.8716261      2.3532765      2.5272198      2.2391908      2.5514164      2.0940058      2.6730993      2.2035615      3.9854925      4.1519604      4.3831401      4.6682591      4.5785708      4.5965571      4.1495314      4.9453330      5.1126285      5.5967426      6.0653467      6.0528445      6.2008553      6.2081366      6.2070951      6.3699656      6.5838847      6.1220498      6.3847446      6.6032786      6.4229326      6.6340981      6.7247219      6.4098759      6.4039445      6.6817856      6.9316850      6.9685402      6.8800898      7.0509195      7.1005158      7.1825652      7.0681839      7.1997113      7.0583782      7.2554450      7.3030391      7.4455848      6.7174630      6.9862714      7.2556453      7.4521141      7.3876410      7.2461762      7.4201527      7.2786202      7.1670713      7.2838631      7.3281260      7.2911205      7.1249285      6.7797565      7.1167912      7.2862372      7.2662430      7.2477880      7.2122316      7.0978622      6.3807454      6.4740548      6.4490972
      0.0080149      0.0692545      0.2295166      0.3957500      0.5870030      0.7939208      0.9542436      1.1588744      1.4059358      1.4164323      1.5327066      1.5258937      1.6679820      1.8234321      1.6965700      2.1325970      2.2885330      2.0262237      2.3066773      1.8924223      2.4143007      1.9890585      3.6074646      3.7560806      3.9636431      4.2198911      4.1368494      4.1512513      3.7457943      4.4628029      4.6117768      5.0463986      5.4674573      5.4549799      5.5864854      5.5912657      5.5878620      5.7308526      5.9224877      5.5069885      5.7418437      5.9370060      5.7730832      5.9618545      6.0428138      5.7591486      5.7524877      6.0014658      6.2247267      6.2579494      6.1784372      6.3319068      6.3762441      6.4493947      6.3455687      6.4636030      6.3328357      6.5097179      6.5504551      6.6782494      5.9967036      6.2391071      6.5020399      6.6758447      6.6161265      6.4872360      6.6398010      6.5096936      6.4106240      6.5091448      6.5503874      6.5178871      6.3642073      6.0492086      6.3563700      6.5032701      6.4846168      6.4670658      6.4331293      6.3267937      5.6687388      5.7402539      5.7180862
      0.0066038      0.0576547      0.1926006      0.3336219      0.4959300      0.6708970      0.8050689      0.9763417      1.1826684      1.1888968      1.2834924      1.2751622      1.3912542      1.5177573      1.4086320      1.7692301      1.8954711      1.6755557      1.9038295      1.5604426      1.9880350      1.6357620      2.9765818      3.0957196      3.2635527      3.4711933      3.3988991      3.4075074      3.0721509      3.6568220      3.7754633      4.1275883      4.4694467      4.4558730      4.5601487      4.5607033      4.5543323      4.6650882      4.8191295      4.4804339      4.6689420      4.8247981      4.6888828      4.8406520      4.9045067      4.6727328      4.6645079      4.8651214      5.0438733      5.0705719      5.0049682      5.1283288      5.1633534      5.2215595      5.1361203      5.2305031      5.1139083      5.2570844      5.2910242      5.3941865      4.8082790      5.0046530      5.2406492      5.3821001      5.3313270      5.2242532      5.3432102      5.2345395      5.1500025      5.2255807      5.2617297      5.2323337      5.1023755      4.8411260      5.0962605      5.2123342      5.1963363      5.1812010      5.1509852      5.0604491      4.5094743      4.5519195      4.5343857
      0.0048177      0.0427083      0.1443102      0.2516060      0.3750764      0.5074877      0.6074588      0.7350676      0.8883138      0.8900557      0.9575723      0.9484357      1.0319175      1.1222975      1.0377629      1.3018694      1.3914601      1.2271882      1.3904686      1.1381451      1.4471563      1.1885240      2.1705396      2.2536709      2.3724360      2.5195997      2.4634852      2.4663999      2.2207963      2.6402788      2.7222593      2.9726324      3.2158508      3.2030210      3.2746363      3.2720013      3.2635536      3.3374717      3.4453435      3.2029915      3.3352878      3.4440260      3.3445647      3.4508729      3.4947555      3.3278949      3.3200524      3.4609253      3.5860388      3.6044981      3.5570686      3.6437883      3.6679425      3.7077870      3.6455710      3.7108519      3.6157908      3.7175863      3.7442980      3.8178654      3.3659947      3.5061038      3.6989615      3.8020089      3.7642305      3.6862326      3.7662058      3.6860538      3.6207097      3.6716065      3.7005668      3.6769538      3.5778246      3.3865740      3.5760312      3.6573267      3.6459589      3.6342220      3.6106527      3.5423260      3.1304221      3.1448586      3.1336536
      0.0030791      0.0278711      0.0956056      0.1680850      0.2515193      0.3404975      0.4065632      0.4909163      0.5918657      0.5910514      0.6336123      0.6256104      0.6787816      0.7359292      0.6777416      0.8496462      0.9060032      0.7972112      0.9005544      0.7363496      0.9345450      0.7661461      1.4037834      1.4552276      1.5297562      1.6223832      1.5839221      1.5837320      1.4242976      1.6913666      1.7417251      1.8996913      2.0533845      2.0433757      2.0870917      2.0834565      2.0756593      2.1185086      2.1859298      2.0328491      2.1154759      2.1828589      2.1183622      2.1846118      2.2113383      2.1047933      2.0985141      2.1864474      2.2640848      2.2755029      2.2452071      2.2993984      2.3141816      2.3384693      2.2982385      2.3376827      2.2656269      2.3304386      2.3502958      2.3984179      2.0798395      2.1702127      2.3174138      2.3866532      2.3618476      2.3112957      2.3588886      2.3056929      2.2595065      2.2895360      2.3126106      2.2955782      2.2263904      2.1002252      2.2298279      2.2815588      2.2752261      2.2673836      2.2509441      2.2046547      1.9228913      1.9184304      1.9130492
      0.0017288      0.0161411      0.0565324      0.1005138      0.1512238      0.2050609      0.2444576      0.2947731      0.3548566      0.3534330      0.3777677      0.3720370      0.4028695      0.4356206      0.3994834      0.5012385      0.5335549      0.4686240      0.5277711      0.4315237      0.5469275      0.4477589      0.8225015      0.8515969      0.8942811      0.9474055      0.9239300      0.9229174      0.8292316      0.9838937      1.0122762      1.1029940      1.1915920      1.1850450      1.2095600      1.2065519      1.2006643      1.2224491      1.2611753      1.1744214      1.2216102      1.2598531      1.2220645      1.2597555      1.2746971      1.2128084      1.2085873      1.2585332      1.3024229      1.3089457      1.2915822      1.3226041      1.3308734      1.3444022      1.3206183      1.3414525      1.2881720      1.3262279      1.3411113      1.3715359      1.1586038      1.2131118      1.3217269      1.3668923      1.3522806      1.3223113      1.3478742      1.3149246      1.2835367      1.2991275      1.3183010      1.3069462      1.2605437      1.1829460      1.2684456      1.2996536      1.2975510      1.2928997      1.2823023      1.2528502      1.0692965      1.0559372      1.0545709
      0.0015663      0.0313956      0.1697832      0.3748144      0.6299909      0.9087229      1.1160052      1.3875074      1.7149339      1.7364601      1.8831218      1.8816291      2.0615540      2.2582047      2.1060805      2.6488659      2.8466084      2.5237548      2.8778355      2.3625169      3.0172594      2.4882915      4.4802217      4.6682324      4.9287462      5.2505288      5.1507416      5.1712303      4.6686354      5.5645213      5.7535028      6.2983799      6.8255816      6.8114920      6.9773564      6.9857268      6.9852862      7.1690006      7.4076457      6.8854384      7.1812115      7.4263039      7.2202425      7.4531922      7.5533228      7.1980963      7.1890798      7.4962959      7.7721915      7.8082509      7.7056751      7.8924689      7.9426260      8.0300093      7.8977003      8.0380297      7.8751221      8.0912571      8.1501217      8.3116169      7.5356927      7.8327866      8.0996084      8.3255215      8.2572737      8.1047983      8.3064260      8.1532316      8.0239553      8.1703730      8.2218542      8.1789770      7.9984260      7.6223946      7.9968300      8.1984205      8.1792507      8.1616354      8.1256323      8.0053835      7.2205696      7.3412924      7.3152990
      0.0014622      0.0293971      0.1593768      0.3524318      0.5929064      0.8554456      1.0500482      1.3049661      1.6122373      1.6313117      1.7677823      1.7652905      1.9330544      2.1162384      1.9724137      2.4803185      2.6645122      2.3615026      2.6917810      2.2094574      2.8211327      2.3261211      4.1992731      4.3750510      4.6192088      4.9203405      4.8266888      4.8459582      4.3748255      5.2143459      5.3913898      5.9022965      6.3965735      6.3840361      6.5397520      6.5478392      6.5474529      6.7193866      6.9437070      6.4549842      6.7327418      6.9629359      6.7699881      6.9895573      7.0849600      6.7526655      6.7445703      7.0343661      7.2943740      7.3302374      7.2355361      7.4126492      7.4620233      7.5454693      7.4219003      7.5560741      7.4018879      7.6071596      7.6636863      7.8149419      7.0723972      7.3513122      7.6102738      7.8222642      7.7576451      7.6132145      7.8008771      7.6553736      7.5331192      7.6696362      7.7188683      7.6768198      7.5056014      7.1491961      7.5031776      7.6916375      7.6728611      7.6561565      7.6210914      7.5047126      6.7609248      6.8675151      6.8424110
